id1,lon1,lat1,id2,lon2,lat2,Distance,Walking_time
8591164,8.550158999999999,47.386204,8591362,8.548364999999999,47.385915999999995,455.8888866599532,667
8591165,8.490082000000001,47.386964,8591165,8.490082000000001,47.386964,0.0,120
8591165,8.490082000000001,47.386964,8591372,8.488495,47.387725,480.84822157920024,697
8591167,8.489212,47.39523,8591167,8.489212,47.39523,0.0,120
8591168,8.540142999999999,47.395709000000004,8591168,8.540142999999999,47.395709000000004,0.0,120
8591169,8.519974000000001,47.380311,8591169,8.519974000000001,47.380311,0.0,120
8591170,8.506086999999999,47.372003,8591170,8.506086999999999,47.372003,0.0,120
8591171,8.551145,47.386501,8591156,8.552526,47.387297,448.44855895391333,658
8591171,8.551145,47.386501,8591164,8.550158999999999,47.386204,266.8393784596596,440
8591171,8.551145,47.386501,8591171,8.551145,47.386501,0.0,120
8591172,8.555531,47.414406,8591172,8.555531,47.414406,0.0,120
8591173,8.54838,47.380294,8591173,8.54838,47.380294,0.0,120
8591174,8.544513,47.379647,8591174,8.544513,47.379647,0.0,120
8591174,8.544513,47.379647,8591379,8.542811,47.37996,436.13803755890206,643
8591175,8.555864,47.410706,8591175,8.555864,47.410706,0.0,120
8591176,8.497474,47.396351,8591176,8.497474,47.396351,0.0,120
8591177,8.514532,47.382341,8591177,8.514532,47.382341,0.0,120
8591178,8.504503999999999,47.394163,8591178,8.504503999999999,47.394163,0.0,120
8591180,8.565031,47.360424,8591180,8.565031,47.360424,0.0,120
8591181,8.576328,47.404713,8591181,8.576328,47.404713,0.0,120
8591182,8.510221000000001,47.356331,8591182,8.510221000000001,47.356331,0.0,120
8591183,8.543295,47.37007,8503447,8.541964,47.371027000000005,480.13083515779897,696
8591183,8.543295,47.37007,8591183,8.543295,47.37007,0.0,120
8591184,8.525362,47.376357,8591184,8.525362,47.376357,0.0,120
8591185,8.564962,47.408530999999996,8591185,8.564962,47.408530999999996,0.0,120
8591186,8.509165,47.384828000000006,8591186,8.509165,47.384828000000006,0.0,120
8591188,8.572705000000001,47.407528000000006,8591188,8.572705000000001,47.407528000000006,0.0,120
8591189,8.564619,47.381657000000004,8591189,8.564619,47.381657000000004,0.0,120
8591190,8.506353,47.369409999999995,8591190,8.506353,47.369409999999995,0.0,120
8591192,8.555278999999999,47.379615,8591192,8.555278999999999,47.379615,0.0,120
8591193,8.543213,47.399997,8591193,8.543213,47.399997,0.0,120
8591195,8.511037,47.367945,8591195,8.511037,47.367945,0.0,120
8591196,8.561557,47.373366,8591196,8.561557,47.373366,0.0,120
8591197,8.490207,47.401346000000004,8591197,8.490207,47.401346000000004,0.0,120
8591198,8.565037,47.366999,8591198,8.565037,47.366999,0.0,120
8591199,8.563011999999999,47.365759999999995,8591199,8.563011999999999,47.365759999999995,0.0,120
8591201,8.504733,47.404937,8591201,8.504733,47.404937,0.0,120
8591202,8.554404,47.369468,8591202,8.554404,47.369468,0.0,120
8591203,8.499471,47.376876,8591203,8.499471,47.376876,0.0,120
8591204,8.526997999999999,47.358540000000005,8591204,8.526997999999999,47.358540000000005,0.0,120
8591205,8.526536,47.365066,8591205,8.526536,47.365066,0.0,120
8591206,8.522863000000001,47.416885,8591206,8.522863000000001,47.416885,0.0,120
8591208,8.503364999999999,47.373611,8591208,8.503364999999999,47.373611,0.0,120
8591209,8.507712,47.359269,8591209,8.507712,47.359269,0.0,120
8591211,8.576933,47.38463,8591211,8.576933,47.38463,0.0,120
8591212,8.574366,47.348116999999995,8591212,8.574366,47.348116999999995,0.0,120
8591213,8.508836,47.401427000000005,8591213,8.508836,47.401427000000005,0.0,120
8591214,8.491626,47.369239,8591214,8.491626,47.369239,0.0,120
8591216,8.528213000000001,47.348003999999996,8591216,8.528213000000001,47.348003999999996,0.0,120
8591217,8.531051,47.341815000000004,8591106,8.530314,47.341409000000006,235.0524588846,402
8591217,8.531051,47.341815000000004,8591217,8.531051,47.341815000000004,0.0,120
8591218,8.52101,47.374598,8591218,8.52101,47.374598,0.0,120
8591219,8.530305,47.378469,8591219,8.530305,47.378469,0.0,120
8591220,8.550526,47.372717,8591220,8.550526,47.372717,0.0,120
8591221,8.571202,47.361155,8591221,8.571202,47.361155,0.0,120
8591222,8.494925,47.385355,8591222,8.494925,47.385355,0.0,120
8591223,8.498242,47.402964000000004,8576240,8.499375,47.402009,447.2973352419451,657
8591223,8.498242,47.402964000000004,8591223,8.498242,47.402964000000004,0.0,120
8591223,8.498242,47.402964000000004,8591446,8.496808,47.402186,454.28398137613766,665
8591225,8.562373,47.415203000000005,8591225,8.562373,47.415203000000005,0.0,120
8591226,8.510025,47.397304999999996,8591226,8.510025,47.397304999999996,0.0,120
8591227,8.524265,47.374505,8591079,8.525556,47.374169,342.0555384889252,530
8591227,8.524265,47.374505,8591227,8.524265,47.374505,0.0,120
8591229,8.546334,47.388886,8591229,8.546334,47.388886,0.0,120
8591230,8.560235,47.376599,8591230,8.560235,47.376599,0.0,120
8591231,8.564148,47.37003,8591231,8.564148,47.37003,0.0,120
8591231,8.564148,47.37003,8591394,8.564949,47.370976,398.25674147070674,598
8591233,8.566497,47.364035,8591233,8.566497,47.364035,0.0,120
8591235,8.528025999999999,47.405592,8591235,8.528025999999999,47.405592,0.0,120
8591236,8.507872,47.377806,8591236,8.507872,47.377806,0.0,120
8591237,8.539122,47.387956,8591237,8.539122,47.387956,0.0,120
8591237,8.539122,47.387956,8591324,8.540500999999999,47.388662,427.4727297810955,633
8591238,8.56103,47.384192,8591238,8.56103,47.384192,0.0,120
8591239,8.549141,47.370437,8591239,8.549141,47.370437,0.0,120
8591240,8.532049,47.39566,8591240,8.532049,47.39566,0.0,120
8591241,8.53423,47.350986999999996,8591241,8.53423,47.350986999999996,0.0,120
8591242,8.549361,47.392419,8591242,8.549361,47.392419,0.0,120
8591242,8.549361,47.392419,8594255,8.547432,47.392022999999995,498.3601930662035,718
8591243,8.501064,47.373740000000005,8591243,8.501064,47.373740000000005,0.0,120
8591244,8.544788,47.393542,8591244,8.544788,47.393542,0.0,120
8591245,8.517087,47.358732,8591245,8.517087,47.358732,0.0,120
8591246,8.53634,47.39499,8591246,8.53634,47.39499,0.0,120
8591247,8.520151,47.396231,8591247,8.520151,47.396231,0.0,120
8591249,8.509876,47.411636,8591249,8.509876,47.411636,0.0,120
8591251,8.532739,47.390571,8591251,8.532739,47.390571,0.0,120
8591252,8.503729,47.381236,8591252,8.503729,47.381236,0.0,120
8591253,8.499211,47.387772,8591253,8.499211,47.387772,0.0,120
8591254,8.496468,47.386365999999995,8591254,8.496468,47.386365999999995,0.0,120
8591255,8.545497,47.390684,8591255,8.545497,47.390684,0.0,120
8591256,8.551309,47.414645,8591256,8.551309,47.414645,0.0,120
8591257,8.531623,47.3846,8591257,8.531623,47.3846,0.0,120
8591258,8.486113000000001,47.387819,8591258,8.486113000000001,47.387819,0.0,120
8591259,8.517913,47.375347,8591259,8.517913,47.375347,0.0,120
8591262,8.537417,47.375892,8591262,8.537417,47.375892,0.0,120
8591264,8.581391,47.406013,8591264,8.581391,47.406013,0.0,120
8591265,8.493575,47.389433000000004,8591265,8.493575,47.389433000000004,0.0,120
8591266,8.526389,47.407848,8591266,8.526389,47.407848,0.0,120
8591267,8.532099,47.416204,8591267,8.532099,47.416204,0.0,120
8591267,8.532099,47.416204,8591383,8.533919000000001,47.416394,455.0817922733399,666
8591269,8.521632,47.365445,8591269,8.521632,47.365445,0.0,120
8591271,8.590917,47.398641,8591271,8.590917,47.398641,0.0,120
8591272,8.541331,47.414048,8591272,8.541331,47.414048,0.0,120
8591273,8.550683,47.410693,8591273,8.550683,47.410693,0.0,120
8591276,8.541929,47.397490999999995,8591276,8.541929,47.397490999999995,0.0,120
8591277,8.527627,47.3796,8591277,8.527627,47.3796,0.0,120
8591279,8.530141,47.343947,8591279,8.530141,47.343947,0.0,120
8591280,8.526461,47.413955,8591280,8.526461,47.413955,0.0,120
8591282,8.534936,47.382121999999995,8591282,8.534936,47.382121999999995,0.0,120
8591283,8.531557000000001,47.360719,8591283,8.531557000000001,47.360719,0.0,120
8591285,8.525025999999999,47.411845,8591041,8.524061999999999,47.410703000000005,480.31584344625986,696
8591285,8.525025999999999,47.411845,8591285,8.525025999999999,47.411845,0.0,120
8591287,8.54735,47.372774,8591287,8.54735,47.372774,0.0,120
8591288,8.543185000000001,47.377555,8503499,8.544038,47.376539,426.8213955636422,632
8591288,8.543185000000001,47.377555,8587349,8.541742,47.377559999999995,356.86289722023133,548
8591288,8.543185000000001,47.377555,8588078,8.543938,47.376846,318.9397279856501,503
8591288,8.543185000000001,47.377555,8591288,8.543185000000001,47.377555,0.0,120
8591289,8.538206,47.416703999999996,8591289,8.538206,47.416703999999996,0.0,120
8591290,8.531072,47.403576,8591290,8.531072,47.403576,0.0,120
8591291,8.536163,47.388326,8591291,8.536163,47.388326,0.0,120
8591292,8.533436,47.392256,8591292,8.533436,47.392256,0.0,120
8591293,8.532816,47.410477,8591293,8.532816,47.410477,0.0,120
8591294,8.554206,47.417584999999995,8591294,8.554206,47.417584999999995,0.0,120
8591296,8.534142999999998,47.388011999999996,8591296,8.534142999999998,47.388011999999996,0.0,120
8591298,8.542416000000001,47.38519,8591298,8.542416000000001,47.38519,0.0,120
8591299,8.538765,47.369366,8591093,8.539747,47.36817,499.77659033667817,720
8591299,8.538765,47.369366,8591299,8.538765,47.369366,0.0,120
8591300,8.590558,47.356907,8591300,8.590558,47.356907,0.0,120
8591302,8.517703,47.399654,8591302,8.517703,47.399654,0.0,120
8591303,8.55264,47.375008,8591303,8.55264,47.375008,0.0,120
8591304,8.532958,47.344469000000004,8591304,8.532958,47.344469000000004,0.0,120
8591305,8.586592999999999,47.400222,8591305,8.586592999999999,47.400222,0.0,120
8591306,8.528753,47.386741,8591306,8.528753,47.386741,0.0,120
8591307,8.535186,47.401981,8591307,8.535186,47.401981,0.0,120
8591308,8.514666,47.362747999999996,8591308,8.514666,47.362747999999996,0.0,120
8591309,8.542879,47.371738,8503447,8.541964,47.371027000000005,344.4400300928759,533
8591309,8.542879,47.371738,8591309,8.542879,47.371738,0.0,120
8591311,8.484091000000001,47.383349,8591311,8.484091000000001,47.383349,0.0,120
8591312,8.514972,47.3969,8591312,8.514972,47.3969,0.0,120
8591314,8.539275,47.408823,8591314,8.539275,47.408823,0.0,120
8591315,8.582979,47.351027,8503069,8.583203999999999,47.351015999999994,55.81592608785491,187
8591315,8.582979,47.351027,8591315,8.582979,47.351027,0.0,120
8591316,8.538457000000001,47.373065999999994,8591316,8.538457000000001,47.373065999999994,0.0,120
8591317,8.535041,47.363384,8591317,8.535041,47.363384,0.0,120
8591318,8.558183,47.414479,8591318,8.558183,47.414479,0.0,120
8591319,8.559269,47.410646,8591319,8.559269,47.410646,0.0,120
8591322,8.529264,47.381933000000004,8591322,8.529264,47.381933000000004,0.0,120
8591323,8.525464,47.394328,8591323,8.525464,47.394328,0.0,120
8591324,8.540500999999999,47.388662,8591237,8.539122,47.387956,427.4727297810955,633
8591324,8.540500999999999,47.388662,8591324,8.540500999999999,47.388662,0.0,120
8591325,8.57698,47.402953000000004,8591325,8.57698,47.402953000000004,0.0,120
8591326,8.536118,47.391277,8591326,8.536118,47.391277,0.0,120
8591327,8.543238,47.374352,8530822,8.542632000000001,47.373233,435.27974699862415,642
8591327,8.543238,47.374352,8591327,8.543238,47.374352,0.0,120
8591329,8.520405,47.357864,8503087,8.522143,47.357407,461.23039834242917,673
8591329,8.520405,47.357864,8591329,8.520405,47.357864,0.0,120
8591329,8.520405,47.357864,8591365,8.522261,47.357973,460.8876025767321,673
8591330,8.562863,47.410809,8591330,8.562863,47.410809,0.0,120
8591331,8.495515,47.374385,8591331,8.495515,47.374385,0.0,120
8591332,8.54848,47.406082,8591332,8.54848,47.406082,0.0,120
8591334,8.503372,47.386564,8591334,8.503372,47.386564,0.0,120
8591335,8.538708,47.39163,8591335,8.538708,47.39163,0.0,120
8591336,8.550895,47.389741,8591336,8.550895,47.389741,0.0,120
8591339,8.544232000000001,47.38779,8591339,8.544232000000001,47.38779,0.0,120
8591340,8.574145,47.362592,8591340,8.574145,47.362592,0.0,120
8591341,8.519264,47.370153,8591341,8.519264,47.370153,0.0,120
8591343,8.563873,47.405941999999996,8591343,8.563873,47.405941999999996,0.0,120
8591344,8.494202,47.372274,8591344,8.494202,47.372274,0.0,120
8591346,8.514788000000001,47.412094,8591346,8.514788000000001,47.412094,0.0,120
8591347,8.579597,47.408837,8591347,8.579597,47.408837,0.0,120
8591349,8.571503,47.40459,8591349,8.571503,47.40459,0.0,120
8591351,8.502699,47.364775,8503053,8.503047,47.364988000000004,116.02229069364488,259
8591351,8.502699,47.364775,8591351,8.502699,47.364775,0.0,120
8591352,8.535511,47.35988,8503449,8.537164,47.359136,490.97090213807104,709
8591352,8.535511,47.35988,8591352,8.535511,47.35988,0.0,120
8591353,8.504616,47.39973,8591353,8.504616,47.39973,0.0,120
8591357,8.538136999999999,47.338915,8591357,8.538136999999999,47.338915,0.0,120
8591361,8.48435,47.391802,8591361,8.48435,47.391802,0.0,120
8591362,8.548364999999999,47.385915999999995,8530472,8.548919999999999,47.385883,137.75962508256956,285
8591362,8.548364999999999,47.385915999999995,8591164,8.550158999999999,47.386204,455.8888866599532,667
8591362,8.548364999999999,47.385915999999995,8591362,8.548364999999999,47.385915999999995,0.0,120
8591363,8.494499000000001,47.378586,8591035,8.494669,47.379816999999996,451.5273261894475,662
8591363,8.494499000000001,47.378586,8591363,8.494499000000001,47.378586,0.0,120
8591364,8.557623,47.36323,8591364,8.557623,47.36323,0.0,120
8591365,8.522261,47.357973,8503087,8.522143,47.357407,208.7566364185488,371
8591365,8.522261,47.357973,8591329,8.520405,47.357864,460.8876025767321,673
8591365,8.522261,47.357973,8591365,8.522261,47.357973,0.0,120
8591366,8.523031,47.360061,8591366,8.523031,47.360061,0.0,120
8591367,8.534203,47.376093,8591367,8.534203,47.376093,0.0,120
8591368,8.537605000000001,47.379875,8591368,8.537605000000001,47.379875,0.0,120
8591369,8.534574000000001,47.372267,8591369,8.534574000000001,47.372267,0.0,120
8591372,8.488495,47.387725,8591165,8.490082000000001,47.386964,480.84822157920024,697
8591372,8.488495,47.387725,8591372,8.488495,47.387725,0.0,120
8591373,8.543692,47.382839000000004,8591373,8.543692,47.382839000000004,0.0,120
8591374,8.504999,47.391729999999995,8591374,8.504999,47.391729999999995,0.0,120
8591375,8.552258,47.367492,8591375,8.552258,47.367492,0.0,120
8591376,8.552218,47.382056,8591376,8.552218,47.382056,0.0,120
8591377,8.556199000000001,47.386254,8591377,8.556199000000001,47.386254,0.0,120
8591379,8.542811,47.37996,8503446,8.541715,47.378846,488.8519019510406,707
8591379,8.542811,47.37996,8591174,8.544513,47.379647,436.13803755890206,643
8591379,8.542811,47.37996,8591379,8.542811,47.37996,0.0,120
8591381,8.529249,47.373424,8591381,8.529249,47.373424,0.0,120
8591382,8.546231,47.410070000000005,8591382,8.546231,47.410070000000005,0.0,120
8591383,8.533919000000001,47.416394,8591267,8.532099,47.416204,455.0817922733399,666
8591383,8.533919000000001,47.416394,8591383,8.533919000000001,47.416394,0.0,120
8591384,8.53501,47.367702,8591384,8.53501,47.367702,0.0,120
8591385,8.511718,47.35307,8591385,8.511718,47.35307,0.0,120
8591386,8.547348,47.393724,8591386,8.547348,47.393724,0.0,120
8591387,8.534297,47.354927,8591387,8.534297,47.354927,0.0,120
8591389,8.568009,47.378538,8591389,8.568009,47.378538,0.0,120
8591390,8.509647,47.369946,8591390,8.509647,47.369946,0.0,120
8591391,8.515655,47.388789,8591391,8.515655,47.388789,0.0,120
8591392,8.527807000000001,47.350184999999996,8591392,8.527807000000001,47.350184999999996,0.0,120
8591393,8.551798,47.401903000000004,8591393,8.551798,47.401903000000004,0.0,120
8591394,8.564949,47.370976,8591231,8.564148,47.37003,398.25674147070674,598
8591394,8.564949,47.370976,8591394,8.564949,47.370976,0.0,120
8591396,8.587199,47.383494,8591396,8.587199,47.383494,0.0,120
8591397,8.559347,47.379090000000005,8591397,8.559347,47.379090000000005,0.0,120
8591398,8.510581,47.390041,8591398,8.510581,47.390041,0.0,120
8591401,8.496773,47.366386,8591401,8.496773,47.366386,0.0,120
8591402,8.49434,47.39798,8591402,8.49434,47.39798,0.0,120
8591403,8.568882,47.405965,8591403,8.568882,47.405965,0.0,120
8591404,8.532528999999998,47.366141999999996,8591404,8.532528999999998,47.366141999999996,0.0,120
8591405,8.513962,47.356737,8591405,8.513962,47.356737,0.0,120
8591406,8.544829,47.396159000000004,8591406,8.544829,47.396159000000004,0.0,120
8591408,8.483386,47.379829,8591408,8.483386,47.379829,0.0,120
8591410,8.52538,47.340826,8591410,8.52538,47.340826,0.0,120
8591411,8.54907,47.383542999999996,8591411,8.54907,47.383542999999996,0.0,120
8591411,8.54907,47.383542999999996,8591433,8.548214999999999,47.383192,247.24589405574167,417
8591412,8.554519,47.376870000000004,8591412,8.554519,47.376870000000004,0.0,120
8591414,8.526506,47.361666,8591414,8.526506,47.361666,0.0,120
8591414,8.526506,47.361666,8591415,8.525748,47.361484000000004,198.94423327446336,359
8591415,8.525748,47.361484000000004,8591414,8.526506,47.361666,198.94423327446336,359
8591415,8.525748,47.361484000000004,8591415,8.525748,47.361484000000004,0.0,120
8591416,8.513542999999999,47.398973,8591416,8.513542999999999,47.398973,0.0,120
8591417,8.518400999999999,47.3955,8591417,8.518400999999999,47.3955,0.0,120
8591419,8.521708,47.399165999999994,8591419,8.521708,47.399165999999994,0.0,120
8591420,8.557675999999999,47.40423,8591420,8.557675999999999,47.40423,0.0,120
8591421,8.568546000000001,47.373244,8591421,8.568546000000001,47.373244,0.0,120
8591423,8.491627000000001,47.402772999999996,8591423,8.491627000000001,47.402772999999996,0.0,120
8591424,8.582443,47.358733,8591424,8.582443,47.358733,0.0,120
8591425,8.528514999999999,47.397789,8591425,8.528514999999999,47.397789,0.0,120
8591427,8.526843,47.372322,8591427,8.526843,47.372322,0.0,120
8591429,8.568626,47.360155,8591429,8.568626,47.360155,0.0,120
8591431,8.495958,47.404064,8591431,8.495958,47.404064,0.0,120
8591433,8.548214999999999,47.383192,8591411,8.54907,47.383542999999996,247.24589405574167,417
8591433,8.548214999999999,47.383192,8591433,8.548214999999999,47.383192,0.0,120
8591434,8.494567,47.400056,8591434,8.494567,47.400056,0.0,120
8591437,8.523574,47.392592,8591437,8.523574,47.392592,0.0,120
8591438,8.585246000000001,47.359181,8591107,8.586591,47.358323,457.0576602268096,668
8591438,8.585246000000001,47.359181,8591438,8.585246000000001,47.359181,0.0,120
8591439,8.530161,47.338442,8591439,8.530161,47.338442,0.0,120
8591440,8.566544,47.351846,8591440,8.566544,47.351846,0.0,120
8591441,8.497589,47.358821999999996,8591441,8.497589,47.358821999999996,0.0,120
8591442,8.571557,47.381571,8591442,8.571557,47.381571,0.0,120
8591443,8.578089,47.380499,8591443,8.578089,47.380499,0.0,120
8591444,8.564107,47.378729,8591444,8.564107,47.378729,0.0,120
8591446,8.496808,47.402186,8591223,8.498242,47.402964000000004,454.28398137613766,665
8591446,8.496808,47.402186,8591446,8.496808,47.402186,0.0,120
8591447,8.515955,47.371506,8591447,8.515955,47.371506,0.0,120
8591448,8.513769,47.37669,8591448,8.513769,47.37669,0.0,120
8591824,8.518324,47.362966,8503051,8.518424000000001,47.362632,124.46117701179305,269
8591824,8.518324,47.362966,8591824,8.518324,47.362966,0.0,120
8591831,8.59808,47.382009000000004,8591831,8.59808,47.382009000000004,0.0,120
8591896,8.492583999999999,47.392258,8591896,8.492583999999999,47.392258,0.0,120
8594239,8.519445,47.387575,8594239,8.519445,47.387575,0.0,120
8594255,8.547432,47.392022999999995,8591242,8.549361,47.392419,498.3601930662035,718
8594255,8.547432,47.392022999999995,8594255,8.547432,47.392022999999995,0.0,120
8595899,8.519652,47.414747,8591160,8.519333999999999,47.414093,251.4400668209782,422
8595899,8.519652,47.414747,8591161,8.518689,47.413659,463.16133937320893,676
8595899,8.519652,47.414747,8595899,8.519652,47.414747,0.0,120
